A1: Ladder,B1: mat_wt_1,C1: mat_wt_2,D1: mat_wt_3,E1: mat_ds_1,F1: mat_ds_2,G1: mat_ds_3,H1: mat_s4_1,A2: mat_s4_2,B2: mat_s4_3,C2: mat_d3_1,D2: mat_d3_2,E2: mat_d3_3,F2: mat_s1_1,G2: mat_s1_2,H2: mat_s1_3,A3: mat_d7_1,B3: mat_d7_2,C3: mat_d7_3,D3: Ladder,E3: pro_wt_1,F3: pro_wt_2,G3: pro_wt_3,H3: pro_ds_1,A4: pro_ds_2,B4: pro_ds_3,C4: pro_s4_1,D4: pro_s4_2,E4: pro_s4_3,F4: pro_d3_1,G4: pro_d3_2,H4: pro_d3_3,A5: pro_s1_1,B5: pro_s1_2,C5: pro_s1_3,D5: pro_d7_1,E5: pro_d7_2,F5: pro_d7_3
0.07869471,4.099157,1.910242,3.084421,3.055403,3.491302,3.483587,2.579332,3.26804,2.030541,1.196626,2.235417,3.959883,1.191774,2.271966,2.884903,3.123506,1.954608,2.050368,0,2.070931,2.203453,2.150501,2.927332,2.359592,2.146829,2.979114,2.865479,1.258323,2.842949,2.979525,3.473887,2.482306,1.710145,0.7998036,4.015726,3.642117,0
0,4.342301,2.481147,2.77411,3.276312,3.670453,3.831784,2.932132,3.512474,2.417502,1.432402,2.234867,4.350433,1.697478,2.616098,3.315092,2.932557,2.141144,1.537475,0.01570659,2.374293,2.753286,2.628724,3.214364,2.403744,2.288597,3.514426,2.832539,1.247779,3.13312,3.283125,3.601173,2.639847,2.103867,1.142549,4.333767,3.558097,0
0,4.887236,2.584728,2.594216,3.835618,3.904451,4.09884,3.39452,4.063259,2.6035,1.913156,2.562313,4.380174,2.797513,3.235228,3.635711,3.30398,2.275892,1.36991,0.03712074,2.625979,3.085912,3.159982,3.578307,2.669866,2.197327,4.103393,2.869987,1.118109,3.540672,3.369673,3.834182,2.857158,2.501657,1.408895,4.251388,3.454297,0
0,5.900096,3.233135,2.619896,4.253731,4.247532,4.392551,4.142444,4.6568,2.476971,2.776,2.812451,4.690566,3.377587,3.551048,4.024751,3.890031,2.440617,1.324417,0.07424148,2.82307,3.687357,3.598237,3.745353,3.15092,2.304756,4.805807,2.599359,1.407946,3.940401,3.583497,4.026178,3.419885,2.77811,1.95769,4.165212,3.951235,0.1083357
0,7.333535,3.347101,2.976926,4.702788,4.688906,4.745869,4.523915,5.186727,2.486983,3.057083,2.936476,4.824387,3.962188,3.601299,4.429954,4.665343,2.630906,1.864801,0,3.039541,4.175959,4.067856,4.197861,3.54084,2.511735,5.905394,2.737963,1.92198,4.402448,3.70963,4.527705,3.820264,3.179982,2.28893,4.395488,4.648654,0.3641927
0,9.079333,3.541329,3.531805,4.831793,5.486454,5.100058,5.010989,5.630052,2.727269,3.630213,3.069275,5.29347,4.024863,3.67159,5.122754,5.619365,2.690326,2.374751,0.1975685,3.169151,4.438125,4.24329,4.811641,3.855551,2.97425,7.26981,3.401729,2.228619,4.938157,3.917681,5.131728,4.430348,3.683345,2.652078,4.931459,5.529906,0.7237054
0,10.88114,3.99644,3.961543,5.16313,5.936087,5.444333,5.61633,6.264286,3.048882,3.90851,3.307666,5.626081,3.873603,3.854871,5.779935,6.183784,2.751676,2.675345,0.01263749,3.496857,4.618515,4.642011,5.54295,4.474182,3.822728,9.068314,4.31464,2.734959,5.610871,4.412034,5.673508,5.006907,4.308749,3.326594,5.755549,6.13419,1.243148
0.01873295,13.35771,5.016349,4.695391,5.828782,7.124415,5.993712,5.916096,7.445901,3.718201,4.017992,3.357256,6.622982,3.973001,4.07334,6.423811,7.303608,3.262623,3.247507,0,4.020791,4.849438,5.358752,6.618116,5.223339,4.811796,11.23892,5.209426,3.516044,6.536705,5.070636,6.489529,5.829694,5.207836,4.051154,6.509191,6.861897,2.040702
0,16.70848,6.044037,5.615926,6.745294,7.931658,7.260419,6.926733,8.91219,4.756631,4.958136,3.641268,7.630001,4.074003,4.902089,6.868891,8.652755,3.904585,3.639921,0,4.911848,5.393982,6.496932,7.826621,6.117037,6.171276,13.82052,6.051712,4.235234,7.459493,5.972547,7.566222,6.875092,6.147598,4.972958,7.19887,7.357631,3.153274
0,20.65828,7.2739,6.701358,8.196589,9.03155,8.791935,8.385734,10.96821,5.783526,6.706145,4.675769,8.49599,4.93564,6.184856,7.558843,10.80292,4.671872,4.006863,0,5.793704,6.09876,7.947399,9.612118,7.187199,7.538375,16.8089,6.963993,4.772775,8.701321,7.295501,8.764318,8.077991,7.398015,6.350763,7.778301,7.827549,4.611485
0,25.48234,9.337238,8.153696,10.09343,10.40807,10.98191,10.56758,13.49564,6.934618,8.678938,6.009422,9.440357,5.970724,7.22354,8.393198,13.54656,5.455369,4.859577,0.09385409,7.105391,7.33904,9.573027,12.09301,8.46465,8.928841,20.64358,7.987813,5.444741,10.21409,8.761529,10.25192,9.515152,9.220078,8.080574,8.953507,8.972086,6.416738
0.2671261,30.95291,11.82665,9.933081,12.64192,12.0738,13.47104,12.93143,16.70952,8.677284,10.58848,7.0938,10.76,7.40523,8.196539,9.807104,16.77345,6.825565,6.593786,0,8.570375,8.766732,11.44144,15.10166,9.886534,11.23046,25.45988,9.320048,6.313461,12.08021,10.7887,12.05834,11.5968,11.16776,9.723688,10.50494,10.26431,8.737803
1.585317,37.83281,14.65435,12.32131,15.28858,14.54213,16.76253,15.82543,20.9272,10.89111,13.12995,8.863803,12.21414,8.783839,9.53753,12.30132,21.12368,8.491027,8.388002,0,10.58182,10.74823,13.87102,19.24738,11.80702,14.25963,31.10356,10.98711,7.335407,14.64961,13.14171,14.47794,14.34925,13.79648,11.86421,12.61414,12.46584,11.58149
3.413562,46.07031,18.36656,14.81014,18.69221,17.94469,21.23167,19.43723,26.29898,14.38943,16.36091,10.75066,14.02552,10.92269,11.26872,15.18944,26.84985,10.18917,10.37734,0,13.14118,13.51088,17.36341,24.11741,14.3503,18.13116,38.67458,13.22095,8.91341,17.57699,16.29861,17.62325,17.52078,16.87127,14.94956,15.34678,14.99053,15.29584
6.154352,54.47325,23.35479,18.37033,23.01692,22.97509,26.82466,23.99336,33.21947,19.14215,20.79769,12.64898,17.51034,13.70982,13.7744,19.17827,33.39236,12.32297,13.42715,0,16.78959,16.81021,21.81434,30.06039,17.69435,23.06629,47.03799,16.2211,11.51003,21.67401,20.05393,21.59654,21.77328,20.89642,19.09771,19.1998,18.78483,20.12771
9.224635,65.25343,28.95417,23.04295,28.63475,29.40832,33.83821,30.71679,41.64109,24.6557,26.45127,15.38394,21.11983,17.06354,17.61951,24.14621,41.2858,15.33842,17.42192,0,21.11778,20.95454,27.32156,37.38732,22.31679,29.3938,57.3798,20.1146,14.88616,27.00203,24.91088,26.77438,27.22691,26.33212,24.56964,24.05504,23.59049,26.04055
13.23116,79.49283,35.8286,29.62484,36.12008,37.54928,42.72019,39.03978,51.24837,31.62085,34.2336,19.14648,25.75185,21.60824,22.4421,30.24843,51.20555,19.55835,22.21283,0,26.52403,25.93311,34.24395,46.8269,28.12852,36.78214,68.97516,24.76868,19.15809,33.54085,30.88485,33.35112,33.59052,32.92446,31.45749,30.03897,29.72511,32.71215
18.66583,96.53238,45.05607,37.68005,45.38304,48.75747,53.27795,48.82066,62.51022,39.79822,43.56557,25.24137,32.46465,27.55652,28.81358,38.41536,64.11264,24.78798,28.42058,0.2684734,33.78222,32.62443,42.31868,58.10227,35.17834,45.46651,83.69085,31.00019,24.58753,41.81135,38.50069,41.63903,41.27272,40.54826,40.10101,38.00528,37.61433,40.36831
25.09985,116.7545,56.5592,47.1761,57.63766,61.88221,65.60612,61.48418,77.34393,50.23598,55.44096,32.42775,41.47018,34.73501,37.2556,47.95733,79.74613,32.3131,36.92627,2.932353,42.61312,40.56205,51.92014,71.28349,43.96008,55.62792,101.213,38.68052,31.38906,52.13467,48.3609,52.24033,51.45797,50.4179,50.36351,47.79053,46.98424,50.06137
33.94817,140.0149,70.38139,60.09912,72.46059,78.19851,80.76553,76.6442,95.40099,62.39605,70.32706,41.76682,52.91871,44.23297,48.17263,60.48352,100.0513,41.93269,46.9198,8.545419,53.80084,50.73993,64.10751,87.17202,54.13283,68.41446,120.5053,48.31794,39.44851,65.19077,59.50085,65.83475,62.7843,61.57779,62.44645,59.22823,58.57112,61.4294
45.18233,166.7944,87.82365,74.82305,89.73856,98.3393,100.4957,95.50903,116.0432,78.44006,86.92125,53.12061,67.23338,55.71761,60.45714,76.15295,121.9855,53.61246,59.35996,15.44523,67.54148,63.15082,79.11006,106.3933,66.24539,83.72142,143.7779,60.29911,49.15973,81.71298,73.94384,81.339,75.65639,75.5971,78.58395,72.35549,71.72271,75.92966
58.95165,197.1844,108.7125,92.29382,110.9515,123.0549,123.5452,118.5394,140.8544,98.37697,108.0976,67.25414,84.42506,69.96812,75.0052,94.94797,148.7867,67.9997,75.99838,24.52514,83.94831,77.74184,97.81639,129.3144,81.31812,102.5006,170.8063,74.51054,60.94923,102.0765,92.1293,100.0465,92.1021,92.09805,98.01412,88.33907,87.91232,93.60707
75.12183,230.3484,132.3764,114.857,136.5543,152.5405,151.3169,145.2015,168.0281,122.2601,133.2491,84.40592,105.3116,88.37586,92.9302,117.1187,180.8576,84.9693,96.5815,35.6828,104.488,97.07859,120.5468,155.2347,99.97692,125.0233,200.1922,91.45074,76.12113,126.0687,113.8344,122.0467,111.0658,111.8088,121.362,107.8798,108.0408,113.6376
95.16647,268.0323,162.0729,141.8192,165.7928,187.3922,182.8073,174.7323,199.8701,151.1542,163.2065,103.5335,130.9684,110.7364,114.5769,142.8233,217.9249,106.2405,122.6692,50.28999,129.1861,120.2099,148.388,186.8011,122.4721,150.803,232.069,112.2878,94.18513,155.1862,140.0959,148.2031,135.2844,134.8224,149.2092,131.7984,133.7725,136.4466
119.1609,307.8023,196.2734,174.0164,200.3774,227.4317,219.2436,209.3795,234.8918,185.7323,199.8218,129.9573,161.9688,137.2925,141.8424,173.4396,261.6603,131.9892,153.7688,68.76839,157.874,146.5037,180.225,223.0894,149.3282,180.2067,268.9423,137.5627,117.0826,188.3643,171.6861,180.5096,162.8274,161.9319,181.2981,160.2196,163.1347,163.1581
149.1101,350.8163,234.8312,211.5333,241.0329,274.4405,259.2784,250.2277,275.1531,225.6125,242.0328,159.893,198.5878,169.3003,175.4382,209.5875,311.5944,161.8194,189.2864,91.97267,192.1917,178.0271,215.6732,262.3707,178.3224,214.3509,309.3765,167.7548,145.3431,226.7652,209.618,218.0239,195.8833,193.1143,218.3196,194.1618,196.5804,194.5882
185.3124,396.598,281.4262,255.4266,286.9845,328.0653,304.1772,296.3397,318.4784,269.4933,290.1171,195.9721,241.0741,207.2058,215.4331,251.3165,367.2247,198.6746,230.563,121.8454,232.2298,214.7715,257.6435,307.1472,213.0223,252.4745,351.1724,203.5508,178.604,272.3439,252.08,261.3626,235.3483,228.9368,261.2117,232.3528,236.6122,229.5726
227.8579,449.1233,331.8452,304.8827,339.2857,390.6783,357.8541,350.2719,364.3304,320.5406,344.2578,237.8091,289.9836,248.7557,259.1536,302.3888,426.475,242.0625,277.7895,157.3817,277.8752,258.4993,304.4065,355.4823,251.518,295.774,397.6113,245.9926,218.2072,324.4935,300.5466,310.7853,277.3641,270.7097,310.3764,275.5009,280.6771,270.9265
275.8892,504.8295,386.3407,359.7085,397.0514,458.2509,420.6396,405.7848,415.9026,378.1905,405.568,287.4311,345.1537,296.117,306.6176,356.8566,491.8041,292.4232,332.2206,200.2574,328.2728,308.6002,353.471,405.677,295.7258,344.3714,446.1967,293.7273,263.7444,384.2061,357.4374,364.9865,323.7645,317.524,365.0115,323.428,329.3343,315.851
330.6773,566.4458,446.9708,419.7598,460.232,534.7394,488.6566,464.9454,474.5413,443.2714,472.5858,342.3079,408.751,353.5424,360.7246,415.6736,564.1558,349.1422,393.5917,250.8923,384.7691,365.4319,406.8654,459.2002,347.5055,395.2555,498.047,347.8604,317.1561,449.1429,420.884,424.196,372.9182,367.509,423.596,375.1439,385.1719,364.3943
393.7012,632.4356,515.7639,486.3223,528.7427,617.9502,561.6161,526.6064,536.8235,514.6501,544.6787,404.9167,478.6077,415.2613,422.256,483.9304,639.1113,411.1169,459.6125,309.4313,444.8044,425.4966,467.0516,521.233,402.9027,451.015,554.5228,405.9096,375.2213,521.3574,489.151,491.176,431.8085,421.6927,488.813,433.351,447.1831,421.8728
465.2732,693.7196,591.3364,559.0378,602.5608,702.2418,637.7533,593.6835,603.8629,591.2281,625.3091,475.823,557.4492,484.0847,489.845,559.1882,721.3969,478.5868,532.8192,374.6939,512.6098,489.2787,535.5502,592.2893,465.8364,512.3387,613.6281,472.7383,443.0384,601.0702,562.5264,561.5772,494.7247,480.9268,557.2198,498.3963,513.5634,484.5933
543.625,759.8243,676.3555,638.6395,682.6691,792.8624,719.8959,666.7918,671.8956,673.5112,713.6411,554.181,640.8162,560.7825,566.7974,641.5764,804.9852,549.5302,608.2856,453.8752,585.8961,561.5056,608.6711,660.6213,532.912,579.6028,676.5142,542.8398,517.9048,687.6276,644.0621,638.3055,564.5256,545.3402,633.5704,569.2712,584.7272,546.6371
627.5703,832.4728,766.5172,725.7478,771.3395,892.2695,805.7348,745.7567,741.7794,757.8725,805.4706,637.6479,728.1877,642.0684,648.311,732.9907,893.3091,626.0793,688.2491,540.9073,665.0724,639.4591,690.1487,736.6519,604.7404,653.6063,740.8708,621.3895,596.0136,785.2108,733.5384,715.9389,642.3484,613.3535,716.783,644.8497,660.6102,612.7954
715.1321,907.2973,858.976,816.5964,864.0248,993.3888,900.5637,831.1774,806.1989,850.7004,906.9951,730.1392,820.3365,728.5837,735.5974,827.6879,989.7766,707.657,778.144,634.4898,751.0165,718.069,769.8291,815.137,679.6569,732.184,804.7455,707.7386,681.8867,889.5978,824.8867,800.0062,723.0231,687.877,803.7229,722.2289,740.8253,684.9702
806.7371,983.3189,954.2847,909.2681,960.0846,1094.335,998.457,919.829,877.9047,949.288,1009.077,824.7746,917.8774,817.9741,824.5509,915.9188,1086.725,799.0659,872.7617,735.4222,836.1855,805.6896,850.3416,893.1055,756.0695,813.6405,870.7603,800.5566,771.5366,993.8647,921.4835,887.7022,805.5629,763.4041,891.1947,802.4602,823.2487,758.9992
898.0957,1055.501,1049.559,1002.212,1053.985,1198.919,1095.933,1007.362,953.2987,1055.566,1110.946,927.5416,1017.531,916.6503,915.7111,1006.718,1180.508,888.2943,970.394,837.0875,923.1613,899.417,931.88,967.1464,833.7565,890.2707,932.9364,898.9299,871.9166,1099.772,1024.092,973.3564,885.4994,841.1597,979.5162,884.0809,912.149,833.157
991.9289,1125.829,1145.023,1096.93,1150.313,1300.824,1188.952,1090.162,1026.416,1159.612,1212.542,1031.754,1114.538,1011.874,1011.654,1100.662,1269.926,975.9644,1067.048,947.3588,1009.238,991.1212,1013.227,1044.248,911.261,964.2715,993.9694,996.0502,973.424,1206.958,1124.079,1061.153,970.7561,919.9835,1070.026,966.5627,1002.042,911.4562
1087.076,1186.436,1241.587,1187.891,1240.688,1396.3,1276.742,1167.886,1103.008,1264.139,1310.654,1136.631,1211.705,1108.883,1105.036,1190.195,1354.557,1067.04,1158.942,1054.997,1096.577,1084.025,1099.978,1120.28,993.9924,1038.601,1051.662,1097.421,1080.264,1311.515,1219.664,1147.21,1051.676,994.7842,1156.778,1044.618,1091.576,988.3583
1184.383,1246.334,1336.547,1280.288,1330.763,1488.1,1362.194,1242.165,1171.187,1360.323,1399.53,1244.613,1298.212,1203.438,1200.836,1277.738,1429.55,1153.667,1240.822,1165.443,1182.752,1177.211,1181.034,1184.673,1069.018,1106.195,1104.567,1200.67,1183.425,1411.384,1313.028,1232.523,1130.727,1069.877,1239.463,1118.935,1171.454,1057.067
1276.057,1303.112,1426.577,1368.619,1421.933,1576.732,1441.672,1311.256,1237.599,1442.231,1482.474,1348.37,1380.909,1292.727,1287.379,1363.653,1499.764,1236.162,1317.807,1271.513,1264.771,1266.273,1259.394,1246.959,1144.784,1170.579,1154.137,1302.779,1286.11,1512.778,1406.808,1313.591,1206.04,1141.588,1319.692,1191.713,1243.543,1121.698
1365.388,1353.177,1507.924,1445.182,1503.201,1655.273,1516.66,1372.737,1288.763,1520.886,1564.739,1444.824,1463.212,1375.735,1363.085,1441.995,1565.396,1315.237,1388.767,1368.952,1342.57,1342.275,1325.065,1300.968,1214.668,1229.708,1201.721,1399.212,1378.54,1605.36,1490.455,1391.099,1273.024,1208.379,1391.893,1253.828,1309.288,1182.96
1445.93,1397.519,1580.534,1511.139,1569.878,1722.838,1581.778,1426.483,1335.816,1590.359,1622.891,1530.714,1536.757,1447.777,1428.317,1504.984,1618.744,1389.604,1455.066,1459.96,1402.074,1418.352,1380.796,1350.566,1279.584,1280.997,1243.748,1486.552,1460.853,1684.605,1564.545,1462.35,1338.396,1270.34,1456.899,1309.672,1366.624,1238.149
1513.069,1430.41,1642.614,1571.641,1628.05,1786.086,1630.22,1472.164,1375.369,1655.456,1672.389,1612.925,1593.333,1508.043,1486.648,1560.207,1659.553,1451.936,1513.516,1541.771,1451.072,1486.179,1427.464,1385.228,1335.767,1326.821,1278.271,1569.765,1536.899,1756.003,1630.047,1515.747,1391.73,1327.431,1517.485,1357.568,1417.147,1286.829
1564.715,1454.925,1696.816,1626.138,1676.529,1829.22,1667.585,1507.618,1407.161,1711.474,1709.478,1681.497,1635.846,1558.125,1537.44,1607.245,1691.694,1502.391,1557.387,1607.894,1495.414,1544.08,1462.459,1417.526,1385.83,1362.55,1308.185,1637.072,1604.265,1818.957,1681.752,1553.143,1437.924,1376.875,1560.325,1397.954,1460.51,1325.933
1606.103,1473.912,1737.032,1663.95,1716.329,1857.464,1694.227,1536.337,1434.032,1758.901,1734.013,1737.533,1660.986,1597.789,1574.206,1639.776,1715.951,1540.757,1590.289,1660.494,1527.229,1592.588,1493.211,1441.849,1426.304,1387.784,1328.041,1692,1658.899,1865.961,1722.134,1585.06,1473.363,1411.928,1595.129,1426.176,1492.801,1354.97
1632.818,1488.587,1761.191,1695,1746.346,1872.528,1710.637,1551.062,1454.313,1786.701,1745.243,1775.767,1668.834,1624.198,1608.953,1655.175,1723.24,1566.863,1606.309,1691.029,1548.235,1620.18,1511.929,1458.195,1453.694,1405.039,1341.228,1736.242,1696.243,1889.294,1744.492,1601.893,1497.09,1437.648,1620.498,1442.791,1510.124,1377.262
1649.695,1494.981,1768.005,1712.156,1768.384,1875.989,1720.412,1561.242,1466.375,1798.587,1749.294,1798.676,1671.692,1636.567,1620.682,1660.309,1726.126,1576.216,1615.102,1703.336,1561.396,1632.867,1519.263,1466.262,1472.767,1410.462,1348.564,1767.425,1724.342,1901.576,1759.2,1609.375,1508.201,1452.294,1630.049,1455.66,1515.331,1388.465
1652.011,1496.913,1763.57,1715.784,1772.895,1867.536,1716.984,1558.692,1466.957,1794.298,1749.402,1802.741,1665.612,1639.716,1618.682,1654.702,1718.924,1572.674,1610.085,1693.337,1560.087,1628.951,1515.204,1461.416,1478.646,1407.906,1348.223,1779.675,1734.159,1892.577,1760.262,1610.278,1507.159,1459.137,1627.514,1458.242,1512.619,1393.548
1636.769,1484.693,1742.586,1704.61,1762.269,1839.782,1699.967,1542.516,1458.19,1768.49,1725.612,1797.423,1651.345,1629.363,1603.26,1635.768,1695.2,1554.945,1595.122,1665.59,1543.647,1613.99,1499.958,1442.146,1473.352,1395.874,1341.252,1768.875,1723.544,1866.237,1744.368,1598.307,1490.331,1456.354,1606.225,1453.648,1501.601,1391.055
1602.315,1465.545,1715.441,1685.154,1744.399,1806.055,1672.737,1520.397,1440.501,1735.119,1690.674,1775.229,1615.307,1603.042,1581.001,1605.643,1662.144,1524.547,1564.408,1617.619,1511.469,1590.587,1472.96,1410.494,1455.484,1376.67,1322.801,1744.095,1698.692,1826.818,1708.457,1572.481,1464.867,1450.842,1573.895,1434.026,1473.11,1380.982
1555.36,1436.696,1686.251,1658.001,1711.438,1763.154,1634.903,1490.997,1418.162,1687.083,1641.475,1741.722,1570.741,1570.172,1546.139,1571.28,1625.138,1487.261,1515.863,1558.204,1475.675,1563.066,1434.381,1374.284,1427.204,1350.973,1297.849,1712.648,1665.061,1775.4,1660.053,1536.403,1432.321,1428.916,1526.611,1406.201,1438.916,1360.53
1496.979,1403.715,1646.258,1610.255,1675.455,1702.086,1593.33,1454.879,1385.461,1629.582,1584.01,1694.529,1515.803,1528.753,1503.629,1525.089,1572.239,1442.044,1453.387,1482.729,1422.434,1529.976,1391.654,1330.623,1394.852,1314.947,1269.466,1666.811,1617.022,1713.746,1595.285,1493.155,1393.002,1395.334,1471.422,1367.005,1388.344,1325.699
1428.993,1366.857,1593.587,1552.696,1624.94,1643.268,1546.564,1411.3,1347.608,1565.38,1517.28,1635.264,1448.272,1480.108,1457.203,1470.635,1512.788,1391.06,1381.897,1395.982,1357.611,1483.541,1336.252,1285.1,1352.375,1270.829,1239.907,1611.873,1550.405,1634.813,1520.541,1443.793,1347.859,1359.488,1412.306,1318.134,1327.714,1283.508
1356.246,1328.661,1529.849,1486.037,1569.058,1575.476,1494.922,1362.096,1303.249,1500.925,1444.059,1571.954,1380.207,1423.321,1396.999,1404.068,1452.943,1333.712,1308.055,1302.282,1292.429,1425.625,1277.113,1237.651,1312.237,1220.279,1201.669,1550.093,1481.605,1546.63,1443.524,1385.691,1296.368,1310.697,1351.443,1261.659,1262.687,1233.841
1280.394,1279.226,1453.55,1419.732,1499.552,1508.022,1434.988,1307.548,1251.402,1424.433,1366.288,1499.958,1302.905,1361.203,1333.513,1332.425,1390.57,1271.093,1232.859,1205.584,1219.195,1358.631,1212.406,1186.323,1263.897,1166.997,1157.569,1483.623,1402.777,1456.606,1362.421,1320.796,1239.348,1261.384,1281.681,1200.297,1193.754,1180.321
1197.574,1228.938,1373.641,1347.305,1426.775,1424.416,1368.159,1249.866,1194.245,1337.084,1282.088,1423.92,1225.186,1285.303,1254.3,1259.9,1320.646,1193.187,1157.909,1098.485,1146.716,1282.113,1141.78,1127.286,1207.297,1111.367,1113.73,1392.945,1316.974,1361.561,1281.196,1246.906,1170.253,1209.302,1202.698,1139.215,1120.991,1122.22
1107.987,1174.466,1287.898,1271.028,1349.659,1334.563,1295.199,1188.651,1142.071,1250.241,1193.451,1337.156,1142.378,1204.798,1171.278,1187.958,1246.979,1106.988,1087.031,993.6763,1072.413,1199.569,1069.936,1064.115,1148.78,1052.331,1068.5,1298.096,1227.513,1262.53,1192.477,1168.839,1096.8,1151.528,1119.134,1074.712,1038.081,1065.152
1016.018,1112.573,1200.117,1196.069,1266.004,1246.958,1219.433,1120.107,1084.968,1160.118,1100.741,1245.025,1056.919,1119.97,1088.175,1110.584,1173.331,1017.207,1010.446,892.6561,999.5894,1116.723,994.0872,997.4396,1083.906,993.5947,1015.901,1203.282,1132.451,1162.154,1099.048,1086.065,1022.52,1085.688,1034.089,1006.96,958.6448,1002.192
923.0785,1050.513,1112.55,1117.746,1184.25,1153.446,1142.687,1050.474,1026.523,1068.801,1009.631,1157.505,969.5089,1039.298,1009.639,1032.586,1092.426,930.3477,929.7798,794.5729,925.9658,1031.578,918.6796,928.0366,1018.966,930.404,966.8408,1106.407,1039.527,1065.948,1006.731,999.8962,946.3987,1015.929,948.6663,938.7501,871.238,937.0371
831.6703,988.8239,1024.347,1032.334,1100.086,1060.795,1067.27,982.7454,966.9219,976.5851,923.4138,1069.364,883.14,960.9343,937.4872,959.0116,1007.086,844.0076,848.3586,702.9017,843.8107,948.6751,845.5964,855.6355,949.4197,865.4049,918.7592,1009.655,948.4963,970.1746,910.5984,922.4463,868.6414,946.2664,864.2932,868.4861,789.8489,869.6133
746.8554,921.5687,940.1119,948.84,1019.236,970.9542,992.3348,912.4474,907.72,890.6392,841.015,982.6505,805.6926,885.191,875.2261,882.7133,929.8367,767.4528,764.45,620.2203,764.2858,868.1337,777.6215,787.9465,881.9019,796.4247,868.9941,915.7112,860.134,873.671,819.7106,845.9969,794.3864,873.7496,784.8525,794.9593,711.2276,800.9581
665.2189,853.9535,854.9834,867.5927,937.9031,887.8478,920.3193,843.0128,847.5118,811.3187,760.653,894.9661,731.6837,811.3223,817.9357,807.168,853.7251,692.8221,682.6505,545.5435,685.0953,786.7268,709.0026,720.7099,813.2746,723.5519,812.5981,823.7292,772.616,784.4417,732.2888,767.447,721.8079,800.7189,708.0076,721.8508,639.7986,733.5235
590.4926,789.5845,774.9216,785.675,853.8643,805.9224,847.4343,773.7495,780.4097,731.6207,685.6694,808.999,664.0965,733.4495,752.9881,738.1207,772.53,621.1862,610.5337,480.1113,611.6328,708.4896,640.2805,657.5526,741.1432,654.2972,756.4855,732.4012,693.0071,700.6705,654.0371,692.4087,647.4139,730.0193,633.5708,657.7065,574.627,662.6725
518.9777,722.7816,699.6012,704.457,769.7873,728.8116,774.7422,705.5548,719.1102,658.6082,615.7833,728.2835,599.7469,662.0516,688.0059,669.9376,695.3577,555.3052,546.0051,422.6538,544.9535,633.5905,576.0923,598.0459,676.8534,589.1878,702.3831,644.3871,618.7672,620.1212,582.1909,623.2858,577.4603,658.3735,564.3168,598.8757,511.5991,595.7695
455.3726,655.3525,622.9528,630.0203,690.7806,655.9484,705.3828,638.0735,656.9628,593.0823,550.5806,651.3859,534.2255,596.16,623.443,599.1425,623.6716,494.4746,488.2462,375.5998,484.3482,565.3176,511.9004,541.3036,609.6493,526.8157,646.8745,562.0748,547.0067,545.9105,514.3367,557.4448,511.9012,586.3456,500.0951,541.9354,455.2465,531.754
398.6614,589.0418,554.2767,561.2632,617.8456,587.7247,639.594,575.02,596.7451,530.6652,490.0717,582.8926,473.1402,533.5559,558.4074,535.044,554.3329,441.0378,435.447,332.6911,432.3244,500.8626,450.082,484.8192,546.2237,470.0187,591.3156,488.3487,485.8296,479.5153,454.5936,493.9246,451.101,523.4975,440.1611,491.0274,403.2484,471.2106
350.9897,524.8111,490.3503,496.8264,551.2388,522.5737,580.2973,517.2208,541.9324,472.3715,435.1872,520.2635,419.055,476.3308,499.2862,478.6715,491.4375,391.4976,387.0523,295.6689,381.2448,444.7778,395.6793,431.7629,487.3721,418.4894,537.3804,423.4724,432.4846,422.33,401.2306,437.141,395.7766,467.0381,387.1424,442.7697,352.4674,415.873
310.4227,462.3498,434.8231,439.1258,491.0009,460.2561,525.7584,463.6525,490.8965,417.1805,387.7714,462.1312,371.2959,422.8433,446.924,423.8493,434.2858,346.4759,340.2585,263.0119,334.3319,393.3854,345.8438,382.9211,431.1779,372.7216,486.1489,368.524,381.739,371.5452,351.9467,387.1445,347.6574,412.7913,339.3033,396.0282,306.1761,364.9099
274.6902,404.1301,384.1668,388.1723,433.9625,404.0799,475.0455,412.2643,444.4393,370.907,342.4178,407.0906,329.2667,373.0648,397.529,372.4682,384.8195,305.2904,299.6404,234.353,293.1719,344.7803,301.9348,337.4168,382.6039,324.4771,438.3985,320.575,336.4064,325.6975,307.5026,339.5422,305.6095,365.172,296.7605,352.0739,266.4875,318.383
244.5039,351.7533,339.8928,340.0131,379.5894,353.7152,424.2105,364.2134,395.2931,327.8212,302.3581,357.7176,291.6245,328.0942,350.992,325.7206,331.1393,267.5623,264.578,210.1285,258.2086,302.2012,262.3699,295.4131,337.6894,282.7903,392.2064,277.9105,297.2029,286.4949,269.8693,296.8621,265.4713,320.9802,259.7372,311.9773,231.4455,275.5694
217.3103,304.9262,300.4153,296.5505,328.3886,311.0215,379.453,321.9343,350.9203,288.5837,268.1401,315.2474,257.0752,287.8932,308.1248,283.0919,285.3105,235.4536,233.5475,190.3874,228.2532,264.1787,227.8512,258.185,299.2485,244.3426,346.7931,243.7011,264.3452,253.1327,237.0639,260.603,230.4145,280.9653,228.045,274.0504,202.0322,236.9689
